missing_filename,unknowns_matched_filenames,distance,best_match,valid_found
john_doe_image_71.png,"['reunited_image_325-checkpoint.png', 'reunited_image_526.png', 'john_doe_image_442.png', 'facebook_image_1.png', 'facebook_image_1-checkpoint.png', 'facebook_image_10.png', 'facebook_image_4.png']","0    1.087615
1    1.126570
2    1.135252
3    1.140545
4    1.140545
5    1.156800
6    1.158857
Name: distance, dtype: float64",reunited_image_325.png,True
reunited_image_331.png,"['john_doe_image_358.png', 'reunited_image_178.png']","0    1.116648
1    1.140453
Name: distance, dtype: float64",john_doe_image_358.png,True
john_doe_image_310.png,"['reunited_image_236-checkpoint.png', 'facebook_image_4.png', 'john_doe_image_522.png', 'john_doe_image_13.png', 'john_doe_image_13-checkpoint.png']","0    1.057342
1    1.107741
2    1.153766
3    1.168044
4    1.168044
Name: distance, dtype: float64",reunited_image_236.png,True
reunited_image_339.png,"['reunited_image_339.png', 'facebook_image_10.png', 'reunited_image_87.png']","0    0.000000
1    1.164383
2    1.167914
Name: distance, dtype: float64",facebook_image_10.png,True
reunited_image_651.png,"['facebook_image_5.png', 'john_doe_image_442.png', 'reunited_image_526.png', 'reunited_image_140.png', 'john_doe_image_13.png', 'john_doe_image_13-checkpoint.png', 'facebook_image_15-checkpoint.png', 'facebook_image_15.png']","0    1.043571
1    1.069200
2    1.107574
3    1.134314
4    1.138484
5    1.138484
6    1.154276
7    1.154276
Name: distance, dtype: float64",facebook_image_5.png,True
john_doe_image_346.png,['reunited_image_526.png'],"0    1.150059
Name: distance, dtype: float64",reunited_image_526.png,True
john_doe_image_754.png,"['john_doe_image_754-checkpoint.png', 'john_doe_image_754.png', 'john_doe_image_333.png']","0    0.000000
1    0.000000
2    1.104116
Name: distance, dtype: float64",john_doe_image_754.png,True
john_doe_image_392.png,"['facebook_image_16-checkpoint.png', 'facebook_image_1.png', 'facebook_image_1-checkpoint.png', 'reunited_image_526.png', 'john_doe_image_13.png', 'john_doe_image_13-checkpoint.png', 'john_doe_image_442.png', 'facebook_image_15-checkpoint.png', 'facebook_image_15.png', 'reunited_image_325-checkpoint.png', 'facebook_image_11.png']","0     0.916031
1     0.985223
2     0.985223
3     1.023541
4     1.053723
5     1.053723
6     1.129385
7     1.150052
8     1.150052
9     1.163499
10    1.169583
Name: distance, dtype: float64",facebook_image_16.png,True
john_doe_image_776.png,"['facebook_image_1-checkpoint.png', 'facebook_image_1.png', 'reunited_image_526.png', 'facebook_image_16-checkpoint.png', 'facebook_image_7.png', 'john_doe_image_442.png', 'john_doe_image_13.png', 'john_doe_image_13-checkpoint.png', 'facebook_image_15.png', 'facebook_image_15-checkpoint.png', 'reunited_image_140.png', 'john_doe_image_471.png']","0     0.936685
1     0.936685
2     1.000793
3     1.080746
4     1.082165
5     1.102574
6     1.123676
7     1.123676
8     1.137966
9     1.137966
10    1.148392
11    1.163522
Name: distance, dtype: float64",facebook_image_1.png,True
john_doe_image_336.png,"['john_doe_image_251-checkpoint.png', 'john_doe_image_251.png']","0    1.154433
1    1.154433
Name: distance, dtype: float64",john_doe_image_251.png,True
reunited_image_115.png,"['reunited_image_178.png', 'john_doe_image_32.png']","0    1.137617
1    1.148511
Name: distance, dtype: float64",reunited_image_178.png,True
reunited_image_217.png,['reunited_image_217.png'],"0    0.0
Name: distance, dtype: float64",reunited_image_217.png,False
john_doe_image_730.png,['reunited_image_236-checkpoint.png'],"0    1.148531
Name: distance, dtype: float64",reunited_image_236.png,True
reunited_image_606.png,"['john_doe_image_32.png', 'reunited_image_305.png']","0    0.967553
1    1.065974
Name: distance, dtype: float64",john_doe_image_32.png,True
john_doe_image_453.png,['facebook_image_8.png'],"0    1.130588
Name: distance, dtype: float64",facebook_image_8.png,True
reunited_image_148.png,"['reunited_image_526.png', 'facebook_image_9.png']","0    1.160030
1    1.169082
Name: distance, dtype: float64",reunited_image_526.png,True
reunited_image_75.png,"['john_doe_image_442.png', 'facebook_image_4.png', 'reunited_image_236-checkpoint.png']","0    1.145126
1    1.157266
2    1.166509
Name: distance, dtype: float64",john_doe_image_442.png,True
john_doe_image_706.png,"['facebook_image_15.png', 'facebook_image_15-checkpoint.png', 'facebook_image_1-checkpoint.png', 'facebook_image_1.png']","0    1.081534
1    1.081534
2    1.124311
3    1.124311
Name: distance, dtype: float64",facebook_image_15.png,True
john_doe_image_216.png,['reunited_image_236-checkpoint.png'],"0    1.158834
Name: distance, dtype: float64",reunited_image_236.png,True
reunited_image_648.png,"['john_doe_image_340.png', 'reunited_image_17.png']","0    1.138840
1    1.162358
Name: distance, dtype: float64",john_doe_image_340.png,True
reunited_image_504.png,"['reunited_image_504.png', 'reunited_image_504-checkpoint.png']","0    0.0
1    0.0
Name: distance, dtype: float64",reunited_image_504-checkpoint.png,True
reunited_image_327.png,"['facebook_image_16-checkpoint.png', 'reunited_image_526.png', 'facebook_image_1.png', 'facebook_image_1-checkpoint.png']","0    1.119140
1    1.143328
2    1.150204
3    1.150204
Name: distance, dtype: float64",facebook_image_16.png,True
john_doe_image_164.png,"['reunited_image_236-checkpoint.png', 'reunited_image_352.png']","0    1.144622
1    1.155947
Name: distance, dtype: float64",reunited_image_236.png,True
reunited_image_84.png,"['john_doe_image_13.png', 'john_doe_image_13-checkpoint.png', 'reunited_image_750-checkpoint.png', 'reunited_image_750.png', 'john_doe_image_333.png']","0    1.064674
1    1.064674
2    1.067288
3    1.067288
4    1.149429
Name: distance, dtype: float64",john_doe_image_13.png,True
reunited_image_232.png,['john_doe_image_313-checkpoint.png'],"0    1.107721
Name: distance, dtype: float64",john_doe_image_313.png,True
reunited_image_585.png,['facebook_image_2.png'],"0    1.163317
Name: distance, dtype: float64",facebook_image_2.png,True
reunited_image_228.png,"['reunited_image_140.png', 'john_doe_image_442.png', 'reunited_image_325-checkpoint.png', 'john_doe_image_13.png', 'john_doe_image_13-checkpoint.png']","0    0.960729
1    1.097583
2    1.124553
3    1.146248
4    1.146248
Name: distance, dtype: float64",reunited_image_140.png,True
reunited_image_152.png,"['reunited_image_152.png', 'john_doe_image_274.png', 'reunited_image_375.png']","0    0.000000
1    1.073232
2    1.141855
Name: distance, dtype: float64",john_doe_image_274.png,True
reunited_image_774.png,"['reunited_image_504.png', 'reunited_image_504-checkpoint.png']","0    1.137799
1    1.137799
Name: distance, dtype: float64",reunited_image_504.png,True
reunited_image_434.png,"['reunited_image_49.png', 'reunited_image_184.png', 'john_doe_image_313-checkpoint.png']","0    1.147849
1    1.157307
2    1.168138
Name: distance, dtype: float64",reunited_image_49.png,True
reunited_image_275.png,"['reunited_image_275.png', 'reunited_image_375.png', 'reunited_image_140.png']","0    0.000000
1    1.124539
2    1.160724
Name: distance, dtype: float64",reunited_image_375.png,True
reunited_image_500.png,"['reunited_image_500.png', 'john_doe_image_13.png', 'john_doe_image_13-checkpoint.png']","0    0.000000
1    1.087186
2    1.087186
Name: distance, dtype: float64",john_doe_image_13.png,True
john_doe_image_755.png,"['reunited_image_135.png', 'reunited_image_236-checkpoint.png']","0    1.113132
1    1.145277
Name: distance, dtype: float64",reunited_image_135.png,True
john_doe_image_36.png,"['john_doe_image_13.png', 'john_doe_image_13-checkpoint.png', 'facebook_image_1-checkpoint.png', 'facebook_image_1.png', 'john_doe_image_442.png', 'reunited_image_526.png', 'facebook_image_15-checkpoint.png', 'facebook_image_15.png', 'facebook_image_9.png', 'facebook_image_10.png', 'facebook_image_16-checkpoint.png', 'facebook_image_4.png', 'john_doe_image_32.png', 'reunited_image_140.png', 'reunited_image_420.png', 'john_doe_image_333.png']","0     0.918720
1     0.918720
2     1.009304
3     1.009304
4     1.025260
5     1.052626
6     1.067506
7     1.067506
8     1.073572
9     1.094018
10    1.119324
11    1.137651
12    1.151399
13    1.157028
14    1.158330
15    1.166179
Name: distance, dtype: float64",john_doe_image_13.png,True
reunited_image_483.png,"['john_doe_image_467.png', 'reunited_image_236-checkpoint.png']","0    1.152418
1    1.156016
Name: distance, dtype: float64",john_doe_image_467.png,True
john_doe_image_520.png,"['reunited_image_236-checkpoint.png', 'reunited_image_17.png']","0    1.106047
1    1.160602
Name: distance, dtype: float64",reunited_image_236.png,True
john_doe_image_491.png,"['facebook_image_1.png', 'facebook_image_1-checkpoint.png', 'facebook_image_16-checkpoint.png', 'facebook_image_15-checkpoint.png', 'facebook_image_15.png', 'reunited_image_526.png', 'john_doe_image_13.png', 'john_doe_image_13-checkpoint.png']","0    1.035895
1    1.035895
2    1.125540
3    1.139474
4    1.139474
5    1.142381
6    1.157647
7    1.157647
Name: distance, dtype: float64",facebook_image_1.png,True
reunited_image_745.png,"['reunited_image_504.png', 'reunited_image_504-checkpoint.png', 'reunited_image_236-checkpoint.png']","0    1.142604
1    1.142604
2    1.162080
Name: distance, dtype: float64",reunited_image_504.png,True
reunited_image_634.png,"['reunited_image_236-checkpoint.png', 'reunited_image_375.png', 'reunited_image_275.png', 'john_doe_image_522.png', 'facebook_image_4.png']","0    1.110511
1    1.114039
2    1.114608
3    1.137538
4    1.156503
Name: distance, dtype: float64",reunited_image_236.png,True
john_doe_image_717.png,"['reunited_image_305.png', 'john_doe_image_754-checkpoint.png', 'john_doe_image_754.png', 'facebook_image_11.png', 'john_doe_image_32.png', 'john_doe_image_442.png']","0    1.088859
1    1.101230
2    1.101230
3    1.116025
4    1.119380
5    1.148553
Name: distance, dtype: float64",reunited_image_305.png,True
john_doe_image_248.png,['john_doe_image_32.png'],"0    1.040791
Name: distance, dtype: float64",john_doe_image_32.png,True
john_doe_image_313.png,['john_doe_image_313-checkpoint.png'],"0    0.0
Name: distance, dtype: float64",john_doe_image_313.png,False
reunited_image_424.png,['reunited_image_352.png'],"0    1.153181
Name: distance, dtype: float64",reunited_image_352.png,True
reunited_image_205.png,"['reunited_image_325-checkpoint.png', 'john_doe_image_358.png', 'john_doe_image_522.png']","0    1.115396
1    1.144041
2    1.166912
Name: distance, dtype: float64",reunited_image_325.png,True
john_doe_image_145.png,"['facebook_image_16-checkpoint.png', 'john_doe_image_13.png', 'john_doe_image_13-checkpoint.png', 'reunited_image_526.png', 'facebook_image_1.png', 'facebook_image_1-checkpoint.png', 'facebook_image_15-checkpoint.png', 'facebook_image_15.png']","0    1.055672
1    1.085839
2    1.085839
3    1.102196
4    1.109484
5    1.109484
6    1.159621
7    1.159621
Name: distance, dtype: float64",facebook_image_16.png,True
reunited_image_156.png,"['john_doe_image_442.png', 'john_doe_image_13.png', 'john_doe_image_13-checkpoint.png', 'facebook_image_10.png', 'reunited_image_526.png']","0    1.088583
1    1.146253
2    1.146253
3    1.151844
4    1.164768
Name: distance, dtype: float64",john_doe_image_442.png,True
john_doe_image_201.png,"['reunited_image_526.png', 'facebook_image_16-checkpoint.png', 'facebook_image_1.png', 'facebook_image_1-checkpoint.png', 'facebook_image_7.png']","0    0.991898
1    0.996053
2    1.041649
3    1.041649
4    1.168261
Name: distance, dtype: float64",reunited_image_526.png,True
reunited_image_714.png,"['reunited_image_714.png', 'reunited_image_714-checkpoint.png']","0    0.0
1    0.0
Name: distance, dtype: float64",reunited_image_714-checkpoint.png,True
john_doe_image_403.png,"['reunited_image_140.png', 'facebook_image_1.png', 'facebook_image_1-checkpoint.png', 'john_doe_image_442.png', 'facebook_image_5.png', 'john_doe_image_13-checkpoint.png', 'john_doe_image_13.png', 'facebook_image_7.png', 'reunited_image_375.png', 'reunited_image_526.png', 'facebook_image_4.png']","0     1.020656
1     1.085130
2     1.085130
3     1.090560
4     1.091870
5     1.119831
6     1.119831
7     1.134775
8     1.140876
9     1.154900
10    1.164700
Name: distance, dtype: float64",reunited_image_140.png,True
reunited_image_4.png,['reunited_image_236-checkpoint.png'],"0    1.155724
Name: distance, dtype: float64",reunited_image_236.png,True
reunited_image_676.png,"['john_doe_image_471.png', 'john_doe_image_442.png', 'reunited_image_140.png', 'facebook_image_4.png', 'reunited_image_375.png', 'facebook_image_1.png', 'facebook_image_1-checkpoint.png']","0    1.087267
1    1.097241
2    1.107470
3    1.126671
4    1.157154
5    1.160910
6    1.160910
Name: distance, dtype: float64",john_doe_image_471.png,True
john_doe_image_511.png,['reunited_image_236-checkpoint.png'],"0    1.132008
Name: distance, dtype: float64",reunited_image_236.png,True
reunited_image_417.png,"['john_doe_image_522.png', 'reunited_image_236-checkpoint.png']","0    1.148023
1    1.166429
Name: distance, dtype: float64",john_doe_image_522.png,True
john_doe_image_766.png,"['reunited_image_526.png', 'john_doe_image_13.png', 'john_doe_image_13-checkpoint.png', 'facebook_image_16-checkpoint.png', 'facebook_image_1.png', 'facebook_image_1-checkpoint.png', 'john_doe_image_442.png']","0    1.010506
1    1.091190
2    1.091190
3    1.124760
4    1.144992
5    1.144992
6    1.145511
Name: distance, dtype: float64",reunited_image_526.png,True
reunited_image_252.png,"['facebook_image_15-checkpoint.png', 'facebook_image_15.png', 'facebook_image_7.png', 'john_doe_image_442.png']","0    1.119820
1    1.119820
2    1.135877
3    1.168164
Name: distance, dtype: float64",facebook_image_15.png,True
john_doe_image_749.png,"['reunited_image_365.png', 'john_doe_image_333.png', 'facebook_image_12.png']","0    1.079496
1    1.146484
2    1.169364
Name: distance, dtype: float64",reunited_image_365.png,True
reunited_image_534.png,['john_doe_image_358.png'],"0    1.146699
Name: distance, dtype: float64",john_doe_image_358.png,True
reunited_image_360.png,['reunited_image_236-checkpoint.png'],"0    1.162834
Name: distance, dtype: float64",reunited_image_236.png,True
john_doe_image_649.png,['john_doe_image_649.png'],"0    0.0
Name: distance, dtype: float64",john_doe_image_649.png,False
john_doe_image_195.png,"['facebook_image_4.png', 'reunited_image_236-checkpoint.png', 'john_doe_image_442.png']","0    1.091821
1    1.124079
2    1.149963
Name: distance, dtype: float64",facebook_image_4.png,True
john_doe_image_151.png,"['reunited_image_526.png', 'facebook_image_16-checkpoint.png', 'facebook_image_1.png', 'facebook_image_1-checkpoint.png']","0    0.939589
1    0.964560
2    1.002965
3    1.002965
Name: distance, dtype: float64",reunited_image_526.png,True
john_doe_image_80.png,"['facebook_image_1.png', 'facebook_image_1-checkpoint.png']","0    1.139984
1    1.139984
Name: distance, dtype: float64",facebook_image_1.png,True
reunited_image_469.png,['john_doe_image_556.png'],"0    1.16934
Name: distance, dtype: float64",john_doe_image_556.png,True
reunited_image_494.png,"['reunited_image_494.png', 'reunited_image_181.png', 'facebook_image_11.png']","0    0.000000
1    1.111458
2    1.128067
Name: distance, dtype: float64",reunited_image_181.png,True
john_doe_image_185.png,"['john_doe_image_13.png', 'john_doe_image_13-checkpoint.png', 'reunited_image_526.png', 'facebook_image_1.png', 'facebook_image_1-checkpoint.png', 'john_doe_image_442.png', 'facebook_image_16-checkpoint.png', 'facebook_image_15-checkpoint.png', 'facebook_image_15.png']","0    1.058528
1    1.058528
2    1.100313
3    1.109343
4    1.109343
5    1.125209
6    1.128408
7    1.169950
8    1.169950
Name: distance, dtype: float64",john_doe_image_13.png,True
john_doe_image_198.png,"['john_doe_image_198.png', 'john_doe_image_198-checkpoint.png']","0    0.0
1    0.0
Name: distance, dtype: float64",john_doe_image_198-checkpoint.png,True
john_doe_image_153.png,"['reunited_image_236-checkpoint.png', 'reunited_image_375.png', 'reunited_image_714.png', 'reunited_image_714-checkpoint.png']","0    1.100113
1    1.155969
2    1.165631
3    1.165631
Name: distance, dtype: float64",reunited_image_236.png,True
reunited_image_436.png,"['john_doe_image_442.png', 'facebook_image_1.png', 'facebook_image_1-checkpoint.png']","0    1.165558
1    1.166559
2    1.166559
Name: distance, dtype: float64",john_doe_image_442.png,True
reunited_image_422.png,"['reunited_image_701-checkpoint.png', 'reunited_image_701.png', 'reunited_image_167.png', 'reunited_image_526.png', 'facebook_image_9.png']","0    0.948571
1    0.948571
2    1.086418
3    1.133979
4    1.137743
Name: distance, dtype: float64",reunited_image_701.png,True
reunited_image_365.png,['reunited_image_365.png'],"0    0.0
Name: distance, dtype: float64",reunited_image_365.png,False
john_doe_image_797.png,"['reunited_image_458.png', 'reunited_image_236-checkpoint.png']","0    1.113424
1    1.129138
Name: distance, dtype: float64",reunited_image_458.png,True
john_doe_image_457.png,"['john_doe_image_13.png', 'john_doe_image_13-checkpoint.png', 'john_doe_image_358.png', 'reunited_image_140.png']","0    1.123388
1    1.123388
2    1.156619
3    1.163532
Name: distance, dtype: float64",john_doe_image_13.png,True
reunited_image_167.png,"['reunited_image_167.png', 'john_doe_image_340.png', 'facebook_image_13.png', 'facebook_image_13-checkpoint.png', 'reunited_image_25.png', 'reunited_image_17.png', 'john_doe_image_442.png', 'john_doe_image_32.png']","0    0.000000
1    1.024638
2    1.048880
3    1.048880
4    1.140648
5    1.144717
6    1.165927
7    1.168343
Name: distance, dtype: float64",john_doe_image_340.png,True
reunited_image_762.png,"['reunited_image_762.png', 'reunited_image_762-checkpoint.png']","0    0.0
1    0.0
Name: distance, dtype: float64",reunited_image_762-checkpoint.png,True
john_doe_image_288.png,"['reunited_image_526.png', 'facebook_image_1.png', 'facebook_image_1-checkpoint.png', 'john_doe_image_442.png', 'reunited_image_140.png', 'facebook_image_16-checkpoint.png', 'facebook_image_15-checkpoint.png', 'facebook_image_15.png']","0    1.095121
1    1.101886
2    1.101886
3    1.122521
4    1.136797
5    1.141157
6    1.166767
7    1.166767
Name: distance, dtype: float64",reunited_image_526.png,True
reunited_image_230.png,"['facebook_image_3.png', 'john_doe_image_70.png', 'john_doe_image_70-checkpoint.png', 'john_doe_image_442.png', 'facebook_image_10.png', 'facebook_image_12.png']","0    1.052878
1    1.154347
2    1.154347
3    1.161796
4    1.168833
5    1.169923
Name: distance, dtype: float64",facebook_image_3.png,True
reunited_image_592.png,"['reunited_image_592.png', 'reunited_image_25.png']","0    0.000000
1    1.061215
Name: distance, dtype: float64",reunited_image_25.png,True
reunited_image_51.png,['reunited_image_51.png'],"0    0.0
Name: distance, dtype: float64",reunited_image_51.png,False
john_doe_image_274.png,"['john_doe_image_274.png', 'reunited_image_152.png', 'reunited_image_375.png']","0    0.000000
1    1.073232
2    1.132041
Name: distance, dtype: float64",reunited_image_152.png,True
reunited_image_481.png,"['reunited_image_526.png', 'facebook_image_1.png', 'facebook_image_1-checkpoint.png']","0    1.158995
1    1.160498
2    1.160498
Name: distance, dtype: float64",reunited_image_526.png,True
reunited_image_726.png,"['reunited_image_526.png', 'reunited_image_25.png', 'facebook_image_9.png', 'facebook_image_10.png', 'reunited_image_167.png', 'john_doe_image_442.png', 'john_doe_image_13-checkpoint.png', 'john_doe_image_13.png', 'reunited_image_701.png', 'reunited_image_701-checkpoint.png', 'facebook_image_15.png', 'facebook_image_15-checkpoint.png', 'facebook_image_16-checkpoint.png', 'reunited_image_135.png', 'facebook_image_11.png']","0     1.049483
1     1.063180
2     1.080816
3     1.094113
4     1.097762
5     1.105582
6     1.116953
7     1.116953
8     1.126151
9     1.126151
10    1.129384
11    1.129384
12    1.150436
13    1.153665
14    1.166693
Name: distance, dtype: float64",reunited_image_526.png,True
john_doe_image_22.png,"['facebook_image_16-checkpoint.png', 'facebook_image_1.png', 'facebook_image_1-checkpoint.png', 'reunited_image_526.png', 'john_doe_image_13.png', 'john_doe_image_13-checkpoint.png', 'facebook_image_15.png', 'facebook_image_15-checkpoint.png', 'john_doe_image_442.png', 'reunited_image_140.png', 'facebook_image_9.png']","0     0.909387
1     0.958140
2     0.958140
3     1.003898
4     1.008115
5     1.008115
6     1.133970
7     1.133970
8     1.137813
9     1.144870
10    1.156417
Name: distance, dtype: float64",facebook_image_16.png,True
john_doe_image_522.png,"['john_doe_image_522.png', 'reunited_image_352.png', 'reunited_image_236-checkpoint.png']","0    0.000000
1    1.152217
2    1.160380
Name: distance, dtype: float64",reunited_image_352.png,True
reunited_image_701.png,"['reunited_image_701-checkpoint.png', 'reunited_image_701.png', 'facebook_image_11.png', 'reunited_image_25.png', 'facebook_image_9.png', 'john_doe_image_333.png', 'reunited_image_458.png']","0    0.000000
1    0.000000
2    1.063621
3    1.091661
4    1.137347
5    1.152390
6    1.159215
Name: distance, dtype: float64",reunited_image_701.png,True
reunited_image_162.png,"['reunited_image_236-checkpoint.png', 'john_doe_image_522.png']","0    1.057437
1    1.165680
Name: distance, dtype: float64",reunited_image_236.png,True
john_doe_image_70.png,"['john_doe_image_70.png', 'john_doe_image_70-checkpoint.png', 'facebook_image_4.png', 'facebook_image_3.png', 'facebook_image_12.png', 'john_doe_image_442.png', 'facebook_image_9.png', 'john_doe_image_333.png']","0    0.000000
1    0.000000
2    1.109157
3    1.128414
4    1.139571
5    1.151865
6    1.155522
7    1.161554
Name: distance, dtype: float64",john_doe_image_70-checkpoint.png,True
reunited_image_259.png,['reunited_image_236-checkpoint.png'],"0    1.115931
Name: distance, dtype: float64",reunited_image_236.png,True
john_doe_image_763.png,"['facebook_image_15.png', 'facebook_image_15-checkpoint.png', 'facebook_image_7.png', 'john_doe_image_13-checkpoint.png', 'john_doe_image_13.png', 'john_doe_image_442.png', 'facebook_image_4.png', 'reunited_image_167.png']","0    1.071692
1    1.071692
2    1.100461
3    1.149816
4    1.149816
5    1.150161
6    1.158024
7    1.162086
Name: distance, dtype: float64",facebook_image_15.png,True
john_doe_image_55.png,"['reunited_image_375.png', 'reunited_image_140.png', 'john_doe_image_442.png', 'reunited_image_236-checkpoint.png']","0    1.076877
1    1.103232
2    1.159745
3    1.166922
Name: distance, dtype: float64",reunited_image_375.png,True
reunited_image_100.png,['reunited_image_100.png'],"0    0.0
Name: distance, dtype: float64",reunited_image_100.png,False
reunited_image_458.png,"['reunited_image_458.png', 'reunited_image_701-checkpoint.png', 'reunited_image_701.png']","0    0.000000
1    1.159215
2    1.159215
Name: distance, dtype: float64",reunited_image_701-checkpoint.png,True
john_doe_image_449.png,"['facebook_image_16-checkpoint.png', 'john_doe_image_358.png', 'reunited_image_526.png']","0    1.059863
1    1.133236
2    1.143396
Name: distance, dtype: float64",facebook_image_16.png,True
reunited_image_547.png,"['john_doe_image_442.png', 'reunited_image_526.png']","0    1.110506
1    1.147242
Name: distance, dtype: float64",john_doe_image_442.png,True
john_doe_image_149.png,"['facebook_image_6.png', 'john_doe_image_251-checkpoint.png', 'john_doe_image_251.png']","0    1.066337
1    1.098826
2    1.098826
Name: distance, dtype: float64",facebook_image_6.png,True
reunited_image_455.png,['reunited_image_455.png'],"0    0.0
Name: distance, dtype: float64",reunited_image_455.png,False
reunited_image_355.png,['reunited_image_420.png'],"0    1.067795
Name: distance, dtype: float64",reunited_image_420.png,True
john_doe_image_467.png,"['john_doe_image_467.png', 'reunited_image_181.png']","0    0.000000
1    1.161788
Name: distance, dtype: float64",reunited_image_181.png,True
john_doe_image_124.png,"['facebook_image_16-checkpoint.png', 'facebook_image_1.png', 'facebook_image_1-checkpoint.png', 'reunited_image_526.png', 'john_doe_image_13.png', 'john_doe_image_13-checkpoint.png']","0    0.933768
1    1.060382
2    1.060382
3    1.105244
4    1.147715
5    1.147715
Name: distance, dtype: float64",facebook_image_16.png,True
reunited_image_236.png,"['reunited_image_236-checkpoint.png', 'john_doe_image_522.png']","0    0.00000
1    1.16038
Name: distance, dtype: float64",john_doe_image_522.png,True
reunited_image_431.png,['reunited_image_236-checkpoint.png'],"0    1.133026
Name: distance, dtype: float64",reunited_image_236.png,True
